vhf_repository_id,vhf_code_id,publication_datetime,value,applies_from_datetime,applies_to_datetime,forward_period,forward_year
184930815,45749,15/12/2021 12:33,2.0808,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930814,45751,15/12/2021 12:33,2.0808,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930800,45742,15/12/2021 12:33,2,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930798,45738,15/12/2021 12:33,2.0942,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930796,45740,15/12/2021 12:33,2.094,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930794,45739,15/12/2021 12:33,2.0942,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930792,45741,15/12/2021 12:33,2.094,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930785,45737,15/12/2021 12:33,1,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930783,45733,15/12/2021 12:33,632,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930781,45735,15/12/2021 12:33,632,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930779,45734,15/12/2021 12:33,632,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930777,45736,15/12/2021 12:33,632,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930774,45732,15/12/2021 12:33,2,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930771,45728,15/12/2021 12:33,635.5,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930768,45730,15/12/2021 12:33,635.5,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930765,45729,15/12/2021 12:33,635.5,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930762,45731,15/12/2021 12:33,635.5,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930759,45727,15/12/2021 12:33,17,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930756,45723,15/12/2021 12:33,637.25,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930753,45725,15/12/2021 12:33,637.25,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930750,45724,15/12/2021 12:33,637.25,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930747,45726,15/12/2021 12:33,637.25,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930745,45712,15/12/2021 12:33,8,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930742,45708,15/12/2021 12:33,2.1985,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930739,45710,15/12/2021 12:33,2.1979,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930736,45709,15/12/2021 12:33,2.1988,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930733,45711,15/12/2021 12:33,2.1986,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930730,45692,15/12/2021 12:33,4,15/12/2021 12:32,15/12/2021 12:33,4,2022
184930727,45688,15/12/2021 12:33,72.67,15/12/2021 12:32,15/12/2021 12:33,4,2022
184930724,45690,15/12/2021 12:33,72.64,15/12/2021 12:32,15/12/2021 12:33,4,2022
184930721,45689,15/12/2021 12:33,72.67,15/12/2021 12:32,15/12/2021 12:33,4,2022
184930718,45691,15/12/2021 12:33,72.64,15/12/2021 12:32,15/12/2021 12:33,4,2022
184930715,45687,15/12/2021 12:33,9,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930712,45683,15/12/2021 12:33,72.91,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930709,45685,15/12/2021 12:33,72.9,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930706,45684,15/12/2021 12:33,72.93,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930703,45686,15/12/2021 12:33,72.92,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930701,45682,15/12/2021 12:33,86,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930698,45678,15/12/2021 12:33,73.01,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930695,45680,15/12/2021 12:33,72.97,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930692,45679,15/12/2021 12:33,73.01,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930689,45681,15/12/2021 12:33,72.99,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930686,45707,15/12/2021 12:33,2,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930683,45703,15/12/2021 12:33,69.51,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930680,45705,15/12/2021 12:33,69.48,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930677,45704,15/12/2021 12:33,69.51,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930674,45706,15/12/2021 12:33,69.48,15/12/2021 12:32,15/12/2021 12:33,3,2022
184930671,45702,15/12/2021 12:33,73,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930668,45698,15/12/2021 12:33,69.76,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930665,45700,15/12/2021 12:33,69.72,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930662,45699,15/12/2021 12:33,69.77,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930659,45701,15/12/2021 12:33,69.74,15/12/2021 12:32,15/12/2021 12:33,2,2022
184930656,45697,15/12/2021 12:33,150,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930653,45693,15/12/2021 12:33,69.99,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930650,45695,15/12/2021 12:33,69.94,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930647,45694,15/12/2021 12:33,70,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930644,45696,15/12/2021 12:33,69.97,15/12/2021 12:32,15/12/2021 12:33,1,2022
184930744,45712,15/12/2021 12:32,5,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930741,45708,15/12/2021 12:32,2.1984,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930738,45710,15/12/2021 12:32,2.1979,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930735,45709,15/12/2021 12:32,2.1984,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930732,45711,15/12/2021 12:32,2.198,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930729,45692,15/12/2021 12:32,1,15/12/2021 12:31,15/12/2021 12:32,4,2022
184930726,45688,15/12/2021 12:32,72.63,15/12/2021 12:31,15/12/2021 12:32,4,2022
184930723,45690,15/12/2021 12:32,72.63,15/12/2021 12:31,15/12/2021 12:32,4,2022
184930720,45689,15/12/2021 12:32,72.63,15/12/2021 12:31,15/12/2021 12:32,4,2022
184930717,45691,15/12/2021 12:32,72.63,15/12/2021 12:31,15/12/2021 12:32,4,2022
184930714,45687,15/12/2021 12:32,8,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930711,45683,15/12/2021 12:32,72.92,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930708,45685,15/12/2021 12:32,72.89,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930705,45684,15/12/2021 12:32,72.92,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930702,45686,15/12/2021 12:32,72.89,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930700,45682,15/12/2021 12:32,35,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930697,45678,15/12/2021 12:32,72.98,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930694,45680,15/12/2021 12:32,72.96,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930691,45679,15/12/2021 12:32,73,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930688,45681,15/12/2021 12:32,72.97,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930685,45707,15/12/2021 12:32,4,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930682,45703,15/12/2021 12:32,69.47,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930679,45705,15/12/2021 12:32,69.47,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930676,45704,15/12/2021 12:32,69.47,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930673,45706,15/12/2021 12:32,69.47,15/12/2021 12:31,15/12/2021 12:32,3,2022
184930670,45702,15/12/2021 12:32,79,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930667,45698,15/12/2021 12:32,69.73,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930664,45700,15/12/2021 12:32,69.71,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930661,45699,15/12/2021 12:32,69.77,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930658,45701,15/12/2021 12:32,69.73,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930655,45697,15/12/2021 12:32,134,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930652,45693,15/12/2021 12:32,69.96,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930649,45695,15/12/2021 12:32,69.95,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930646,45694,15/12/2021 12:32,70,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930643,45696,15/12/2021 12:32,69.96,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930626,45747,15/12/2021 12:32,1,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930623,45743,15/12/2021 12:32,2.079,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930620,45745,15/12/2021 12:32,2.079,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930617,45744,15/12/2021 12:32,2.079,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930614,45746,15/12/2021 12:32,2.079,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930611,45742,15/12/2021 12:32,6,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930608,45738,15/12/2021 12:32,2.0937,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930605,45740,15/12/2021 12:32,2.0935,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930602,45739,15/12/2021 12:32,2.094,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930599,45741,15/12/2021 12:32,2.0935,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930581,45732,15/12/2021 12:32,2,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930578,45728,15/12/2021 12:32,635.5,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930575,45730,15/12/2021 12:32,635.25,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930572,45729,15/12/2021 12:32,635.5,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930569,45731,15/12/2021 12:32,635.25,15/12/2021 12:31,15/12/2021 12:32,2,2022
184930566,45727,15/12/2021 12:32,21,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930563,45723,15/12/2021 12:32,637.25,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930560,45725,15/12/2021 12:32,637.25,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930557,45724,15/12/2021 12:32,637.25,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930554,45726,15/12/2021 12:32,637.25,15/12/2021 12:31,15/12/2021 12:32,1,2022
184930699,45682,15/12/2021 12:31,197,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930696,45678,15/12/2021 12:31,72.96,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930693,45680,15/12/2021 12:31,72.89,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930690,45679,15/12/2021 12:31,72.99,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930687,45681,15/12/2021 12:31,72.92,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930684,45707,15/12/2021 12:31,11,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930681,45703,15/12/2021 12:31,69.47,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930678,45705,15/12/2021 12:31,69.4,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930675,45704,15/12/2021 12:31,69.48,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930672,45706,15/12/2021 12:31,69.42,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930669,45702,15/12/2021 12:31,96,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930666,45698,15/12/2021 12:31,69.72,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930663,45700,15/12/2021 12:31,69.65,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930660,45699,15/12/2021 12:31,69.75,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930657,45701,15/12/2021 12:31,69.66,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930654,45697,15/12/2021 12:31,258,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930651,45693,15/12/2021 12:31,69.96,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930648,45695,15/12/2021 12:31,69.87,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930645,45694,15/12/2021 12:31,69.97,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930642,45696,15/12/2021 12:31,69.88,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930636,45752,15/12/2021 12:31,4,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930634,45748,15/12/2021 12:31,2.0809,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930632,45750,15/12/2021 12:31,2.0807,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930630,45749,15/12/2021 12:31,2.0809,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930628,45751,15/12/2021 12:31,2.0807,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930625,45747,15/12/2021 12:31,7,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930622,45743,15/12/2021 12:31,2.0788,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930619,45745,15/12/2021 12:31,2.0778,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930616,45744,15/12/2021 12:31,2.0792,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930613,45746,15/12/2021 12:31,2.0778,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930610,45742,15/12/2021 12:31,14,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930607,45738,15/12/2021 12:31,2.0936,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930604,45740,15/12/2021 12:31,2.0922,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930601,45739,15/12/2021 12:31,2.094,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930598,45741,15/12/2021 12:31,2.0927,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930591,45737,15/12/2021 12:31,2,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930589,45733,15/12/2021 12:31,631.75,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930587,45735,15/12/2021 12:31,631.75,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930585,45734,15/12/2021 12:31,631.75,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930583,45736,15/12/2021 12:31,631.75,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930580,45732,15/12/2021 12:31,15,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930577,45728,15/12/2021 12:31,635.25,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930574,45730,15/12/2021 12:31,635,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930571,45729,15/12/2021 12:31,635.25,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930568,45731,15/12/2021 12:31,635,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930565,45727,15/12/2021 12:31,52,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930562,45723,15/12/2021 12:31,637,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930559,45725,15/12/2021 12:31,636.75,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930556,45724,15/12/2021 12:31,637.25,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930553,45726,15/12/2021 12:31,636.75,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930546,45717,15/12/2021 12:31,4,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930544,45713,15/12/2021 12:31,2.1935,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930542,45715,15/12/2021 12:31,2.1926,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930540,45714,15/12/2021 12:31,2.1935,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930538,45716,15/12/2021 12:31,2.1926,15/12/2021 12:30,15/12/2021 12:31,2,2022
184930531,45712,15/12/2021 12:31,6,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930529,45708,15/12/2021 12:31,2.1974,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930527,45710,15/12/2021 12:31,2.196,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930525,45709,15/12/2021 12:31,2.1974,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930523,45711,15/12/2021 12:31,2.1965,15/12/2021 12:30,15/12/2021 12:31,1,2022
184930521,45692,15/12/2021 12:31,9,15/12/2021 12:30,15/12/2021 12:31,4,2022
184930518,45688,15/12/2021 12:31,72.62,15/12/2021 12:30,15/12/2021 12:31,4,2022
184930515,45690,15/12/2021 12:31,72.62,15/12/2021 12:30,15/12/2021 12:31,4,2022
184930512,45689,15/12/2021 12:31,72.64,15/12/2021 12:30,15/12/2021 12:31,4,2022
184930509,45691,15/12/2021 12:31,72.64,15/12/2021 12:30,15/12/2021 12:31,4,2022
184930506,45687,15/12/2021 12:31,111,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930503,45683,15/12/2021 12:31,72.89,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930500,45685,15/12/2021 12:31,72.83,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930497,45684,15/12/2021 12:31,72.92,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930494,45686,15/12/2021 12:31,72.86,15/12/2021 12:30,15/12/2021 12:31,3,2022
184930635,45752,15/12/2021 12:30,1,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930633,45748,15/12/2021 12:30,2.0779,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930631,45750,15/12/2021 12:30,2.0779,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930629,45749,15/12/2021 12:30,2.0779,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930627,45751,15/12/2021 12:30,2.0779,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930624,45747,15/12/2021 12:30,3,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930621,45743,15/12/2021 12:30,2.078,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930618,45745,15/12/2021 12:30,2.0762,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930615,45744,15/12/2021 12:30,2.078,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930612,45746,15/12/2021 12:30,2.0763,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930609,45742,15/12/2021 12:30,4,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930606,45738,15/12/2021 12:30,2.0912,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930603,45740,15/12/2021 12:30,2.0911,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930600,45739,15/12/2021 12:30,2.0912,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930597,45741,15/12/2021 12:30,2.0911,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930590,45737,15/12/2021 12:30,1,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930588,45733,15/12/2021 12:30,630.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930586,45735,15/12/2021 12:30,630.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930584,45734,15/12/2021 12:30,630.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930582,45736,15/12/2021 12:30,630.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930579,45732,15/12/2021 12:30,6,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930576,45728,15/12/2021 12:30,635,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930573,45730,15/12/2021 12:30,634.25,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930570,45729,15/12/2021 12:30,635,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930567,45731,15/12/2021 12:30,634.25,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930564,45727,15/12/2021 12:30,64,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930561,45723,15/12/2021 12:30,636.75,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930558,45725,15/12/2021 12:30,636.25,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930555,45724,15/12/2021 12:30,636.75,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930552,45726,15/12/2021 12:30,636.25,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930545,45717,15/12/2021 12:30,1,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930543,45713,15/12/2021 12:30,2.1926,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930541,45715,15/12/2021 12:30,2.1926,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930539,45714,15/12/2021 12:30,2.1926,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930537,45716,15/12/2021 12:30,2.1926,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930530,45712,15/12/2021 12:30,3,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930528,45708,15/12/2021 12:30,2.1968,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930526,45710,15/12/2021 12:30,2.1948,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930524,45709,15/12/2021 12:30,2.1968,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930522,45711,15/12/2021 12:30,2.1948,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930520,45692,15/12/2021 12:30,2,15/12/2021 12:29,15/12/2021 12:30,4,2022
184930517,45688,15/12/2021 12:30,72.54,15/12/2021 12:29,15/12/2021 12:30,4,2022
184930514,45690,15/12/2021 12:30,72.52,15/12/2021 12:29,15/12/2021 12:30,4,2022
184930511,45689,15/12/2021 12:30,72.54,15/12/2021 12:29,15/12/2021 12:30,4,2022
184930508,45691,15/12/2021 12:30,72.52,15/12/2021 12:29,15/12/2021 12:30,4,2022
184930505,45687,15/12/2021 12:30,11,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930502,45683,15/12/2021 12:30,72.86,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930499,45685,15/12/2021 12:30,72.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930496,45684,15/12/2021 12:30,72.86,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930493,45686,15/12/2021 12:30,72.75,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930491,45682,15/12/2021 12:30,243,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930488,45678,15/12/2021 12:30,72.91,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930485,45680,15/12/2021 12:30,72.81,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930482,45679,15/12/2021 12:30,72.93,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930479,45681,15/12/2021 12:30,72.81,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930476,45707,15/12/2021 12:30,3,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930473,45703,15/12/2021 12:30,69.35,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930470,45705,15/12/2021 12:30,69.32,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930467,45704,15/12/2021 12:30,69.35,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930464,45706,15/12/2021 12:30,69.32,15/12/2021 12:29,15/12/2021 12:30,3,2022
184930461,45702,15/12/2021 12:30,69,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930458,45698,15/12/2021 12:30,69.67,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930455,45700,15/12/2021 12:30,69.57,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930452,45699,15/12/2021 12:30,69.69,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930449,45701,15/12/2021 12:30,69.57,15/12/2021 12:29,15/12/2021 12:30,2,2022
184930446,45697,15/12/2021 12:30,156,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930443,45693,15/12/2021 12:30,69.89,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930440,45695,15/12/2021 12:30,69.78,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930437,45694,15/12/2021 12:30,69.91,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930434,45696,15/12/2021 12:30,69.78,15/12/2021 12:29,15/12/2021 12:30,1,2022
184930519,45692,15/12/2021 12:29,19,15/12/2021 12:28,15/12/2021 12:29,4,2022
184930516,45688,15/12/2021 12:29,72.47,15/12/2021 12:28,15/12/2021 12:29,4,2022
184930513,45690,15/12/2021 12:29,72.45,15/12/2021 12:28,15/12/2021 12:29,4,2022
184930510,45689,15/12/2021 12:29,72.47,15/12/2021 12:28,15/12/2021 12:29,4,2022
184930507,45691,15/12/2021 12:29,72.45,15/12/2021 12:28,15/12/2021 12:29,4,2022
184930504,45687,15/12/2021 12:29,53,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930501,45683,15/12/2021 12:29,72.74,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930498,45685,15/12/2021 12:29,72.71,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930495,45684,15/12/2021 12:29,72.74,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930492,45686,15/12/2021 12:29,72.74,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930490,45682,15/12/2021 12:29,96,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930487,45678,15/12/2021 12:29,72.81,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930484,45680,15/12/2021 12:29,72.77,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930481,45679,15/12/2021 12:29,72.81,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930478,45681,15/12/2021 12:29,72.8,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930475,45707,15/12/2021 12:29,6,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930472,45703,15/12/2021 12:29,69.28,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930469,45705,15/12/2021 12:29,69.27,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930466,45704,15/12/2021 12:29,69.29,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930463,45706,15/12/2021 12:29,69.27,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930460,45702,15/12/2021 12:29,75,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930457,45698,15/12/2021 12:29,69.56,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930454,45700,15/12/2021 12:29,69.53,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930451,45699,15/12/2021 12:29,69.57,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930448,45701,15/12/2021 12:29,69.55,15/12/2021 12:28,15/12/2021 12:29,2,2022
184930445,45697,15/12/2021 12:29,110,15/12/2021 12:28,15/12/2021 12:29,1,2022
184930442,45693,15/12/2021 12:29,69.77,15/12/2021 12:28,15/12/2021 12:29,1,2022
184930439,45695,15/12/2021 12:29,69.74,15/12/2021 12:28,15/12/2021 12:29,1,2022
184930436,45694,15/12/2021 12:29,69.79,15/12/2021 12:28,15/12/2021 12:29,1,2022
184930433,45696,15/12/2021 12:29,69.77,15/12/2021 12:28,15/12/2021 12:29,1,2022
184930426,45752,15/12/2021 12:29,1,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930424,45748,15/12/2021 12:29,2.0763,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930422,45750,15/12/2021 12:29,2.0763,15/12/2021 12:28,15/12/2021 12:29,3,2022
184930420,45749,15/12/2021 12:29,2.0763,15/12/2021 12:28,15/12/2021 12:29,3,2022
