vhf_repository_id,vhf_code_id,publication_datetime,value,applies_from_datetime,applies_to_datetime,forward_period,forward_year
184930178,45725,15/12/2021 12:26:00,636.50,15/12/2021 12:25:00,15/12/2021 12:26:00,1,2022
184930175,45724,15/12/2021 12:26:00,637.00,15/12/2021 12:25:00,15/12/2021 12:26:00,1,2022
184930172,45726,15/12/2021 12:26:00,636.75,15/12/2021 12:25:00,15/12/2021 12:26:00,1,2022
184930302,45682,15/12/2021 12:25:00,583.00,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930299,45678,15/12/2021 12:25:00,72.85,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930296,45680,15/12/2021 12:25:00,72.85,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930293,45679,15/12/2021 12:25:00,72.91,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930290,45681,15/12/2021 12:25:00,72.89,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930287,45707,15/12/2021 12:25:00,35.00,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930284,45703,15/12/2021 12:25:00,69.35,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930281,45705,15/12/2021 12:25:00,69.35,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930278,45704,15/12/2021 12:25:00,69.44,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930275,45706,15/12/2021 12:25:00,69.42,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930272,45702,15/12/2021 12:25:00,326.00,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930269,45698,15/12/2021 12:25:00,69.61,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930266,45700,15/12/2021 12:25:00,69.60,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930263,45699,15/12/2021 12:25:00,69.71,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930260,45701,15/12/2021 12:25:00,69.67,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930257,45697,15/12/2021 12:25:00,385.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930254,45693,15/12/2021 12:25:00,69.83,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930251,45695,15/12/2021 12:25:00,69.82,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930248,45694,15/12/2021 12:25:00,69.93,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930245,45696,15/12/2021 12:25:00,69.90,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930243,45747,15/12/2021 12:25:00,1.00,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930240,45743,15/12/2021 12:25:00,2.07,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930237,45745,15/12/2021 12:25:00,2.07,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930234,45744,15/12/2021 12:25:00,2.07,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930231,45746,15/12/2021 12:25:00,2.07,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930228,45742,15/12/2021 12:25:00,6.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930225,45738,15/12/2021 12:25:00,2.09,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930222,45740,15/12/2021 12:25:00,2.09,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930219,45739,15/12/2021 12:25:00,2.09,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930216,45741,15/12/2021 12:25:00,2.09,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930208,45737,15/12/2021 12:25:00,15.00,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930206,45733,15/12/2021 12:25:00,631.50,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930204,45735,15/12/2021 12:25:00,631.50,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930202,45734,15/12/2021 12:25:00,631.75,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930200,45736,15/12/2021 12:25:00,631.75,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930193,45732,15/12/2021 12:25:00,15.00,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930191,45728,15/12/2021 12:25:00,634.75,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930189,45730,15/12/2021 12:25:00,634.75,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930187,45729,15/12/2021 12:25:00,635.25,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930185,45731,15/12/2021 12:25:00,635.25,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930183,45727,15/12/2021 12:25:00,17.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930180,45723,15/12/2021 12:25:00,637.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930177,45725,15/12/2021 12:25:00,636.75,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930174,45724,15/12/2021 12:25:00,637.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930171,45726,15/12/2021 12:25:00,637.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930164,45717,15/12/2021 12:25:00,1.00,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930162,45713,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930160,45715,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930158,45714,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930156,45716,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,2,2022
184930154,45712,15/12/2021 12:25:00,2.00,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930151,45708,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930148,45710,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930145,45709,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930142,45711,15/12/2021 12:25:00,2.19,15/12/2021 12:24:00,15/12/2021 12:25:00,1,2022
184930134,45692,15/12/2021 12:25:00,2.00,15/12/2021 12:24:00,15/12/2021 12:25:00,4,2022
184930132,45688,15/12/2021 12:25:00,72.54,15/12/2021 12:24:00,15/12/2021 12:25:00,4,2022
184930130,45690,15/12/2021 12:25:00,72.54,15/12/2021 12:24:00,15/12/2021 12:25:00,4,2022
184930128,45689,15/12/2021 12:25:00,72.58,15/12/2021 12:24:00,15/12/2021 12:25:00,4,2022
184930126,45691,15/12/2021 12:25:00,72.58,15/12/2021 12:24:00,15/12/2021 12:25:00,4,2022
184930124,45687,15/12/2021 12:25:00,110.00,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930121,45683,15/12/2021 12:25:00,72.83,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930118,45685,15/12/2021 12:25:00,72.81,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930115,45684,15/12/2021 12:25:00,72.86,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930112,45686,15/12/2021 12:25:00,72.84,15/12/2021 12:24:00,15/12/2021 12:25:00,3,2022
184930242,45747,15/12/2021 12:24:00,1.00,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930239,45743,15/12/2021 12:24:00,2.07,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930236,45745,15/12/2021 12:24:00,2.07,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930233,45744,15/12/2021 12:24:00,2.07,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930230,45746,15/12/2021 12:24:00,2.07,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930227,45742,15/12/2021 12:24:00,2.00,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930224,45738,15/12/2021 12:24:00,2.09,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930221,45740,15/12/2021 12:24:00,2.09,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930218,45739,15/12/2021 12:24:00,2.09,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930215,45741,15/12/2021 12:24:00,2.09,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930182,45727,15/12/2021 12:24:00,22.00,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930179,45723,15/12/2021 12:24:00,636.75,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930176,45725,15/12/2021 12:24:00,636.75,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930173,45724,15/12/2021 12:24:00,637.00,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930170,45726,15/12/2021 12:24:00,636.75,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930153,45712,15/12/2021 12:24:00,1.00,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930150,45708,15/12/2021 12:24:00,2.19,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930147,45710,15/12/2021 12:24:00,2.19,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930144,45709,15/12/2021 12:24:00,2.19,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930141,45711,15/12/2021 12:24:00,2.19,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930123,45687,15/12/2021 12:24:00,2.00,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930120,45683,15/12/2021 12:24:00,72.86,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930117,45685,15/12/2021 12:24:00,72.82,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930114,45684,15/12/2021 12:24:00,72.86,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930111,45686,15/12/2021 12:24:00,72.82,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930109,45682,15/12/2021 12:24:00,105.00,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930106,45678,15/12/2021 12:24:00,72.90,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930103,45680,15/12/2021 12:24:00,72.87,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930100,45679,15/12/2021 12:24:00,72.91,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930097,45681,15/12/2021 12:24:00,72.87,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930094,45707,15/12/2021 12:24:00,3.00,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930091,45703,15/12/2021 12:24:00,69.40,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930088,45705,15/12/2021 12:24:00,69.39,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930085,45704,15/12/2021 12:24:00,69.40,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930082,45706,15/12/2021 12:24:00,69.39,15/12/2021 12:23:00,15/12/2021 12:24:00,3,2022
184930079,45702,15/12/2021 12:24:00,63.00,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930076,45698,15/12/2021 12:24:00,69.67,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930073,45700,15/12/2021 12:24:00,69.64,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930070,45699,15/12/2021 12:24:00,69.69,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930067,45701,15/12/2021 12:24:00,69.64,15/12/2021 12:23:00,15/12/2021 12:24:00,2,2022
184930064,45697,15/12/2021 12:24:00,204.00,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930061,45693,15/12/2021 12:24:00,69.91,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930058,45695,15/12/2021 12:24:00,69.85,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930055,45694,15/12/2021 12:24:00,69.92,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930052,45696,15/12/2021 12:24:00,69.85,15/12/2021 12:23:00,15/12/2021 12:24:00,1,2022
184930163,45717,15/12/2021 12:23:00,1.00,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930161,45713,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930159,45715,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930157,45714,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930155,45716,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930152,45712,15/12/2021 12:23:00,2.00,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930149,45708,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930146,45710,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930143,45709,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930140,45711,15/12/2021 12:23:00,2.19,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930133,45692,15/12/2021 12:23:00,1.00,15/12/2021 12:22:00,15/12/2021 12:23:00,4,2022
184930131,45688,15/12/2021 12:23:00,72.52,15/12/2021 12:22:00,15/12/2021 12:23:00,4,2022
184930129,45690,15/12/2021 12:23:00,72.52,15/12/2021 12:22:00,15/12/2021 12:23:00,4,2022
184930127,45689,15/12/2021 12:23:00,72.52,15/12/2021 12:22:00,15/12/2021 12:23:00,4,2022
184930125,45691,15/12/2021 12:23:00,72.52,15/12/2021 12:22:00,15/12/2021 12:23:00,4,2022
184930122,45687,15/12/2021 12:23:00,111.00,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930119,45683,15/12/2021 12:23:00,72.80,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930116,45685,15/12/2021 12:23:00,72.79,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930113,45684,15/12/2021 12:23:00,72.81,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930110,45686,15/12/2021 12:23:00,72.79,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930108,45682,15/12/2021 12:23:00,94.00,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930105,45678,15/12/2021 12:23:00,72.86,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930102,45680,15/12/2021 12:23:00,72.81,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930099,45679,15/12/2021 12:23:00,72.86,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930096,45681,15/12/2021 12:23:00,72.81,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930093,45707,15/12/2021 12:23:00,13.00,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930090,45703,15/12/2021 12:23:00,69.37,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930087,45705,15/12/2021 12:23:00,69.34,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930084,45704,15/12/2021 12:23:00,69.37,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930081,45706,15/12/2021 12:23:00,69.34,15/12/2021 12:22:00,15/12/2021 12:23:00,3,2022
184930078,45702,15/12/2021 12:23:00,76.00,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930075,45698,15/12/2021 12:23:00,69.62,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930072,45700,15/12/2021 12:23:00,69.56,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930069,45699,15/12/2021 12:23:00,69.63,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930066,45701,15/12/2021 12:23:00,69.57,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184930063,45697,15/12/2021 12:23:00,206.00,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930060,45693,15/12/2021 12:23:00,69.85,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930057,45695,15/12/2021 12:23:00,69.78,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930054,45694,15/12/2021 12:23:00,69.86,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930051,45696,15/12/2021 12:23:00,69.78,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930027,45742,15/12/2021 12:23:00,4.00,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930024,45738,15/12/2021 12:23:00,2.09,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930021,45740,15/12/2021 12:23:00,2.09,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930018,45739,15/12/2021 12:23:00,2.09,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930015,45741,15/12/2021 12:23:00,2.09,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184929997,45732,15/12/2021 12:23:00,19.00,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184929994,45728,15/12/2021 12:23:00,634.75,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184929991,45730,15/12/2021 12:23:00,634.75,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184929988,45729,15/12/2021 12:23:00,634.75,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184929985,45731,15/12/2021 12:23:00,634.75,15/12/2021 12:22:00,15/12/2021 12:23:00,2,2022
184929982,45727,15/12/2021 12:23:00,31.00,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184929979,45723,15/12/2021 12:23:00,636.75,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184929976,45725,15/12/2021 12:23:00,636.50,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184929973,45724,15/12/2021 12:23:00,636.75,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184929970,45726,15/12/2021 12:23:00,636.50,15/12/2021 12:22:00,15/12/2021 12:23:00,1,2022
184930107,45682,15/12/2021 12:22:00,160.00,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930104,45678,15/12/2021 12:22:00,72.82,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930101,45680,15/12/2021 12:22:00,72.81,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930098,45679,15/12/2021 12:22:00,72.88,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930095,45681,15/12/2021 12:22:00,72.87,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930092,45707,15/12/2021 12:22:00,21.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930089,45703,15/12/2021 12:22:00,69.32,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930086,45705,15/12/2021 12:22:00,69.32,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930083,45704,15/12/2021 12:22:00,69.35,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930080,45706,15/12/2021 12:22:00,69.35,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930077,45702,15/12/2021 12:22:00,90.00,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930074,45698,15/12/2021 12:22:00,69.57,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930071,45700,15/12/2021 12:22:00,69.56,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930068,45699,15/12/2021 12:22:00,69.65,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930065,45701,15/12/2021 12:22:00,69.63,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930062,45697,15/12/2021 12:22:00,297.00,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930059,45693,15/12/2021 12:22:00,69.79,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930056,45695,15/12/2021 12:22:00,69.78,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930053,45694,15/12/2021 12:22:00,69.87,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930050,45696,15/12/2021 12:22:00,69.85,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930037,45747,15/12/2021 12:22:00,8.00,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930035,45743,15/12/2021 12:22:00,2.07,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930033,45745,15/12/2021 12:22:00,2.07,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930031,45744,15/12/2021 12:22:00,2.07,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930029,45746,15/12/2021 12:22:00,2.07,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184930026,45742,15/12/2021 12:22:00,7.00,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930023,45738,15/12/2021 12:22:00,2.09,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930020,45740,15/12/2021 12:22:00,2.09,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930017,45739,15/12/2021 12:22:00,2.09,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930014,45741,15/12/2021 12:22:00,2.09,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184930007,45737,15/12/2021 12:22:00,10.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930005,45733,15/12/2021 12:22:00,631.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930003,45735,15/12/2021 12:22:00,631.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930001,45734,15/12/2021 12:22:00,631.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929999,45736,15/12/2021 12:22:00,631.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929996,45732,15/12/2021 12:22:00,11.00,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184929993,45728,15/12/2021 12:22:00,634.50,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184929990,45730,15/12/2021 12:22:00,634.50,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184929987,45729,15/12/2021 12:22:00,634.75,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184929984,45731,15/12/2021 12:22:00,634.75,15/12/2021 12:21:00,15/12/2021 12:22:00,2,2022
184929981,45727,15/12/2021 12:22:00,50.00,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929978,45723,15/12/2021 12:22:00,636.50,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929975,45725,15/12/2021 12:22:00,636.50,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929972,45724,15/12/2021 12:22:00,636.75,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929969,45726,15/12/2021 12:22:00,636.75,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929960,45712,15/12/2021 12:22:00,7.00,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929957,45708,15/12/2021 12:22:00,2.19,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929954,45710,15/12/2021 12:22:00,2.19,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929951,45709,15/12/2021 12:22:00,2.19,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929948,45711,15/12/2021 12:22:00,2.19,15/12/2021 12:21:00,15/12/2021 12:22:00,1,2022
184929945,45692,15/12/2021 12:22:00,5.00,15/12/2021 12:21:00,15/12/2021 12:22:00,4,2022
184929942,45688,15/12/2021 12:22:00,72.50,15/12/2021 12:21:00,15/12/2021 12:22:00,4,2022
184929939,45690,15/12/2021 12:22:00,72.50,15/12/2021 12:21:00,15/12/2021 12:22:00,4,2022
184929936,45689,15/12/2021 12:22:00,72.55,15/12/2021 12:21:00,15/12/2021 12:22:00,4,2022
184929933,45691,15/12/2021 12:22:00,72.55,15/12/2021 12:21:00,15/12/2021 12:22:00,4,2022
184929930,45687,15/12/2021 12:22:00,13.00,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929927,45683,15/12/2021 12:22:00,72.76,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929924,45685,15/12/2021 12:22:00,72.76,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929921,45684,15/12/2021 12:22:00,72.82,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184929918,45686,15/12/2021 12:22:00,72.82,15/12/2021 12:21:00,15/12/2021 12:22:00,3,2022
184930047,45752,15/12/2021 12:21:00,3.00,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930046,45748,15/12/2021 12:21:00,2.07,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930045,45750,15/12/2021 12:21:00,2.07,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930044,45749,15/12/2021 12:21:00,2.08,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930043,45751,15/12/2021 12:21:00,2.08,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930036,45747,15/12/2021 12:21:00,19.00,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184930034,45743,15/12/2021 12:21:00,2.07,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184930032,45745,15/12/2021 12:21:00,2.07,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184930030,45744,15/12/2021 12:21:00,2.08,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184930028,45746,15/12/2021 12:21:00,2.08,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184930025,45742,15/12/2021 12:21:00,35.00,15/12/2021 12:20:00,15/12/2021 12:21:00,1,2022
184930022,45738,15/12/2021 12:21:00,2.09,15/12/2021 12:20:00,15/12/2021 12:21:00,1,2022
184930019,45740,15/12/2021 12:21:00,2.09,15/12/2021 12:20:00,15/12/2021 12:21:00,1,2022
184930016,45739,15/12/2021 12:21:00,2.09,15/12/2021 12:20:00,15/12/2021 12:21:00,1,2022
184930013,45741,15/12/2021 12:21:00,2.09,15/12/2021 12:20:00,15/12/2021 12:21:00,1,2022
184930006,45737,15/12/2021 12:21:00,15.00,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930004,45733,15/12/2021 12:21:00,631.50,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930002,45735,15/12/2021 12:21:00,631.50,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184930000,45734,15/12/2021 12:21:00,631.75,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184929998,45736,15/12/2021 12:21:00,631.75,15/12/2021 12:20:00,15/12/2021 12:21:00,3,2022
184929995,45732,15/12/2021 12:21:00,55.00,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184929992,45728,15/12/2021 12:21:00,634.75,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184929989,45730,15/12/2021 12:21:00,634.75,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184929986,45729,15/12/2021 12:21:00,635.75,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
184929983,45731,15/12/2021 12:21:00,635.75,15/12/2021 12:20:00,15/12/2021 12:21:00,2,2022
